"","Species","Scenario","FDR","Year","Value","Metric"
"2563","Black Rockfish","Sampling",0.8,0,0,"Effort"
"2564","Black Rockfish","Sampling",0.8,1,0.1822,"Effort"
"2565","Black Rockfish","Sampling",0.8,2,0.2746,"Effort"
"2566","Black Rockfish","Sampling",0.8,3,0.2568,"Effort"
"2567","Black Rockfish","Sampling",0.8,4,0.2898,"Effort"
"2568","Black Rockfish","Sampling",0.8,5,0.3312,"Effort"
"2569","Black Rockfish","Sampling",0.8,6,0.3378,"Effort"
"2570","Black Rockfish","Sampling",0.8,7,0.3314,"Effort"
"2571","Black Rockfish","Sampling",0.8,8,0.3458,"Effort"
"2572","Black Rockfish","Sampling",0.8,9,0.3562,"Effort"
"2573","Black Rockfish","Sampling",0.8,10,0.3614,"Effort"
"2574","Black Rockfish","Sampling",0.8,11,0.3622,"Effort"
"2575","Black Rockfish","Sampling",0.8,12,0.3652,"Effort"
"2576","Black Rockfish","Sampling",0.8,13,0.3722,"Effort"
"2577","Black Rockfish","Sampling",0.8,14,0.3702,"Effort"
"2578","Black Rockfish","Sampling",0.8,15,0.3726,"Effort"
"2579","Black Rockfish","Sampling",0.8,16,0.377,"Effort"
"2580","Black Rockfish","Sampling",0.8,17,0.3826,"Effort"
"2581","Black Rockfish","Sampling",0.8,18,0.3814,"Effort"
"2582","Black Rockfish","Sampling",0.8,19,0.3822,"Effort"
"2583","Black Rockfish","Sampling",0.8,20,0.3814,"Effort"
"2584","Black Rockfish","Sampling",0.9,0,0,"Effort"
"2585","Black Rockfish","Sampling",0.9,1,0.221,"Effort"
"2586","Black Rockfish","Sampling",0.9,2,0.3404,"Effort"
"2587","Black Rockfish","Sampling",0.9,3,0.321,"Effort"
"2588","Black Rockfish","Sampling",0.9,4,0.355,"Effort"
"2589","Black Rockfish","Sampling",0.9,5,0.3962,"Effort"
"2590","Black Rockfish","Sampling",0.9,6,0.41,"Effort"
"2591","Black Rockfish","Sampling",0.9,7,0.3992,"Effort"
"2592","Black Rockfish","Sampling",0.9,8,0.4268,"Effort"
"2593","Black Rockfish","Sampling",0.9,9,0.43,"Effort"
"2594","Black Rockfish","Sampling",0.9,10,0.4336,"Effort"
"2595","Black Rockfish","Sampling",0.9,11,0.4332,"Effort"
"2596","Black Rockfish","Sampling",0.9,12,0.4366,"Effort"
"2597","Black Rockfish","Sampling",0.9,13,0.4326,"Effort"
"2598","Black Rockfish","Sampling",0.9,14,0.4408,"Effort"
"2599","Black Rockfish","Sampling",0.9,15,0.4436,"Effort"
"2600","Black Rockfish","Sampling",0.9,16,0.4522,"Effort"
"2601","Black Rockfish","Sampling",0.9,17,0.4606,"Effort"
"2602","Black Rockfish","Sampling",0.9,18,0.457,"Effort"
"2603","Black Rockfish","Sampling",0.9,19,0.4578,"Effort"
"2604","Black Rockfish","Sampling",0.9,20,0.4566,"Effort"
"2605","Black Rockfish","Recruitment",0.6,0,0.0608,"Effort"
"2606","Black Rockfish","Recruitment",0.6,1,0.047,"Effort"
"2607","Black Rockfish","Recruitment",0.6,2,0.136,"Effort"
"2608","Black Rockfish","Recruitment",0.6,3,0.113,"Effort"
"2609","Black Rockfish","Recruitment",0.6,4,0.1066,"Effort"
"2610","Black Rockfish","Recruitment",0.6,5,0.111,"Effort"
"2611","Black Rockfish","Recruitment",0.6,6,0.1034,"Effort"
"2612","Black Rockfish","Recruitment",0.6,7,0.1036,"Effort"
"2613","Black Rockfish","Recruitment",0.6,8,0.1018,"Effort"
"2614","Black Rockfish","Recruitment",0.6,9,0.1104,"Effort"
"2615","Black Rockfish","Recruitment",0.6,10,0.1256,"Effort"
"2616","Black Rockfish","Recruitment",0.6,11,0.1466,"Effort"
"2617","Black Rockfish","Recruitment",0.6,12,0.1652,"Effort"
"2618","Black Rockfish","Recruitment",0.6,13,0.1876,"Effort"
"2619","Black Rockfish","Recruitment",0.6,14,0.2154,"Effort"
"2620","Black Rockfish","Recruitment",0.6,15,0.2412,"Effort"
"2621","Black Rockfish","Recruitment",0.6,16,0.2698,"Effort"
"2622","Black Rockfish","Recruitment",0.6,17,0.2952,"Effort"
"2623","Black Rockfish","Recruitment",0.6,18,0.3222,"Effort"
"2624","Black Rockfish","Recruitment",0.6,19,0.3496,"Effort"
"2625","Black Rockfish","Recruitment",0.6,20,0.3774,"Effort"
"2626","Black Rockfish","Recruitment",0.7,0,0.0628,"Effort"
"2627","Black Rockfish","Recruitment",0.7,1,0.0552,"Effort"
"2628","Black Rockfish","Recruitment",0.7,2,0.1464,"Effort"
"2629","Black Rockfish","Recruitment",0.7,3,0.1302,"Effort"
"2630","Black Rockfish","Recruitment",0.7,4,0.1352,"Effort"
"2631","Black Rockfish","Recruitment",0.7,5,0.1374,"Effort"
"2632","Black Rockfish","Recruitment",0.7,6,0.1404,"Effort"
"2633","Black Rockfish","Recruitment",0.7,7,0.1474,"Effort"
"2634","Black Rockfish","Recruitment",0.7,8,0.1638,"Effort"
"2635","Black Rockfish","Recruitment",0.7,9,0.183,"Effort"
"2636","Black Rockfish","Recruitment",0.7,10,0.2036,"Effort"
"2637","Black Rockfish","Recruitment",0.7,11,0.2208,"Effort"
"2638","Black Rockfish","Recruitment",0.7,12,0.2348,"Effort"
"2639","Black Rockfish","Recruitment",0.7,13,0.255,"Effort"
"2640","Black Rockfish","Recruitment",0.7,14,0.275,"Effort"
"2641","Black Rockfish","Recruitment",0.7,15,0.2958,"Effort"
"2642","Black Rockfish","Recruitment",0.7,16,0.3198,"Effort"
"2643","Black Rockfish","Recruitment",0.7,17,0.3502,"Effort"
"2644","Black Rockfish","Recruitment",0.7,18,0.3672,"Effort"
"2645","Black Rockfish","Recruitment",0.7,19,0.3872,"Effort"
"2646","Black Rockfish","Recruitment",0.7,20,0.409,"Effort"
"2647","Black Rockfish","Recruitment",0.8,0,0.061,"Effort"
"2648","Black Rockfish","Recruitment",0.8,1,0.0972,"Effort"
"2649","Black Rockfish","Recruitment",0.8,2,0.1788,"Effort"
"2650","Black Rockfish","Recruitment",0.8,3,0.1818,"Effort"
"2651","Black Rockfish","Recruitment",0.8,4,0.1998,"Effort"
"2652","Black Rockfish","Recruitment",0.8,5,0.207,"Effort"
"2653","Black Rockfish","Recruitment",0.8,6,0.2176,"Effort"
"2654","Black Rockfish","Recruitment",0.8,7,0.2256,"Effort"
"2655","Black Rockfish","Recruitment",0.8,8,0.233,"Effort"
"2656","Black Rockfish","Recruitment",0.8,9,0.2444,"Effort"
"2657","Black Rockfish","Recruitment",0.8,10,0.258,"Effort"
"2658","Black Rockfish","Recruitment",0.8,11,0.276,"Effort"
"2659","Black Rockfish","Recruitment",0.8,12,0.285,"Effort"
"2660","Black Rockfish","Recruitment",0.8,13,0.3054,"Effort"
"2661","Black Rockfish","Recruitment",0.8,14,0.323,"Effort"
"2662","Black Rockfish","Recruitment",0.8,15,0.34,"Effort"
"2663","Black Rockfish","Recruitment",0.8,16,0.356,"Effort"
"2664","Black Rockfish","Recruitment",0.8,17,0.378,"Effort"
"2665","Black Rockfish","Recruitment",0.8,18,0.3936,"Effort"
"2666","Black Rockfish","Recruitment",0.8,19,0.4014,"Effort"
"2667","Black Rockfish","Recruitment",0.8,20,0.412,"Effort"
"2668","Black Rockfish","Recruitment",0.9,0,0.0614,"Effort"
"2669","Black Rockfish","Recruitment",0.9,1,0.194,"Effort"
"2670","Black Rockfish","Recruitment",0.9,2,0.2918,"Effort"
"2671","Black Rockfish","Recruitment",0.9,3,0.3102,"Effort"
"2672","Black Rockfish","Recruitment",0.9,4,0.3212,"Effort"
"2673","Black Rockfish","Recruitment",0.9,5,0.3318,"Effort"
"2674","Black Rockfish","Recruitment",0.9,6,0.3354,"Effort"
"2675","Black Rockfish","Recruitment",0.9,7,0.3466,"Effort"
"2676","Black Rockfish","Recruitment",0.9,8,0.3496,"Effort"
"2677","Black Rockfish","Recruitment",0.9,9,0.3538,"Effort"
"2678","Black Rockfish","Recruitment",0.9,10,0.3562,"Effort"
"2679","Black Rockfish","Recruitment",0.9,11,0.361,"Effort"
"2680","Black Rockfish","Recruitment",0.9,12,0.372,"Effort"
"2681","Black Rockfish","Recruitment",0.9,13,0.3774,"Effort"
"2682","Black Rockfish","Recruitment",0.9,14,0.3868,"Effort"
"2683","Black Rockfish","Recruitment",0.9,15,0.3922,"Effort"
"2684","Black Rockfish","Recruitment",0.9,16,0.4,"Effort"
"2685","Black Rockfish","Recruitment",0.9,17,0.4104,"Effort"
"2686","Black Rockfish","Recruitment",0.9,18,0.4128,"Effort"
"2687","Black Rockfish","Recruitment",0.9,19,0.4222,"Effort"
"2688","Black Rockfish","Recruitment",0.9,20,0.4224,"Effort"
"2689","Black Rockfish","Both",0.6,0,0.058,"Effort"
"2690","Black Rockfish","Both",0.6,1,0.1606,"Effort"
"2691","Black Rockfish","Both",0.6,2,0.2348,"Effort"
"2692","Black Rockfish","Both",0.6,3,0.2296,"Effort"
"2693","Black Rockfish","Both",0.6,4,0.2224,"Effort"
"2694","Black Rockfish","Both",0.6,5,0.2152,"Effort"
"2695","Black Rockfish","Both",0.6,6,0.212,"Effort"
"2696","Black Rockfish","Both",0.6,7,0.214,"Effort"
"2697","Black Rockfish","Both",0.6,8,0.213,"Effort"
"2698","Black Rockfish","Both",0.6,9,0.2224,"Effort"
"2699","Black Rockfish","Both",0.6,10,0.2288,"Effort"
"2700","Black Rockfish","Both",0.6,11,0.2342,"Effort"
"2701","Black Rockfish","Both",0.6,12,0.2372,"Effort"
"2702","Black Rockfish","Both",0.6,13,0.242,"Effort"
"2703","Black Rockfish","Both",0.6,14,0.243,"Effort"
"2704","Black Rockfish","Both",0.6,15,0.2518,"Effort"
"2705","Black Rockfish","Both",0.6,16,0.2574,"Effort"
"2706","Black Rockfish","Both",0.6,17,0.2644,"Effort"
"2707","Black Rockfish","Both",0.6,18,0.2692,"Effort"
"2708","Black Rockfish","Both",0.6,19,0.2704,"Effort"
"2709","Black Rockfish","Both",0.6,20,0.2784,"Effort"
"2710","Black Rockfish","Both",0.7,0,0.0578,"Effort"
"2711","Black Rockfish","Both",0.7,1,0.216,"Effort"
"2712","Black Rockfish","Both",0.7,2,0.3026,"Effort"
"2713","Black Rockfish","Both",0.7,3,0.2864,"Effort"
"2714","Black Rockfish","Both",0.7,4,0.2906,"Effort"
"2715","Black Rockfish","Both",0.7,5,0.2864,"Effort"
"2716","Black Rockfish","Both",0.7,6,0.286,"Effort"
"2717","Black Rockfish","Both",0.7,7,0.286,"Effort"
"2718","Black Rockfish","Both",0.7,8,0.2874,"Effort"
"2719","Black Rockfish","Both",0.7,9,0.2918,"Effort"
"2720","Black Rockfish","Both",0.7,10,0.2986,"Effort"
"2721","Black Rockfish","Both",0.7,11,0.3104,"Effort"
"2722","Black Rockfish","Both",0.7,12,0.3088,"Effort"
"2723","Black Rockfish","Both",0.7,13,0.3192,"Effort"
"2724","Black Rockfish","Both",0.7,14,0.3264,"Effort"
"2725","Black Rockfish","Both",0.7,15,0.3312,"Effort"
"2726","Black Rockfish","Both",0.7,16,0.3328,"Effort"
"2727","Black Rockfish","Both",0.7,17,0.3408,"Effort"
"2728","Black Rockfish","Both",0.7,18,0.3478,"Effort"
"2729","Black Rockfish","Both",0.7,19,0.3494,"Effort"
"2730","Black Rockfish","Both",0.7,20,0.3486,"Effort"
"2731","Black Rockfish","Both",0.8,0,0.0554,"Effort"
"2732","Black Rockfish","Both",0.8,1,0.2532,"Effort"
"2733","Black Rockfish","Both",0.8,2,0.347,"Effort"
"2734","Black Rockfish","Both",0.8,3,0.334,"Effort"
"2735","Black Rockfish","Both",0.8,4,0.3428,"Effort"
"2736","Black Rockfish","Both",0.8,5,0.3452,"Effort"
"2737","Black Rockfish","Both",0.8,6,0.3518,"Effort"
"2738","Black Rockfish","Both",0.8,7,0.3592,"Effort"
"2739","Black Rockfish","Both",0.8,8,0.3572,"Effort"
"2740","Black Rockfish","Both",0.8,9,0.3634,"Effort"
"2741","Black Rockfish","Both",0.8,10,0.3692,"Effort"
"2742","Black Rockfish","Both",0.8,11,0.3764,"Effort"
"2743","Black Rockfish","Both",0.8,12,0.3812,"Effort"
"2744","Black Rockfish","Both",0.8,13,0.387,"Effort"
"2745","Black Rockfish","Both",0.8,14,0.3948,"Effort"
"2746","Black Rockfish","Both",0.8,15,0.401,"Effort"
"2747","Black Rockfish","Both",0.8,16,0.4008,"Effort"
"2748","Black Rockfish","Both",0.8,17,0.4032,"Effort"
"2749","Black Rockfish","Both",0.8,18,0.4038,"Effort"
"2750","Black Rockfish","Both",0.8,19,0.4024,"Effort"
"2751","Black Rockfish","Both",0.8,20,0.399,"Effort"
"2752","Black Rockfish","Both",0.9,0,0.0582,"Effort"
"2753","Black Rockfish","Both",0.9,1,0.303,"Effort"
"2754","Black Rockfish","Both",0.9,2,0.384,"Effort"
"2755","Black Rockfish","Both",0.9,3,0.3938,"Effort"
"2756","Black Rockfish","Both",0.9,4,0.4044,"Effort"
"2757","Black Rockfish","Both",0.9,5,0.407,"Effort"
"2758","Black Rockfish","Both",0.9,6,0.4202,"Effort"
"2759","Black Rockfish","Both",0.9,7,0.4198,"Effort"
"2760","Black Rockfish","Both",0.9,8,0.4256,"Effort"
"2761","Black Rockfish","Both",0.9,9,0.4282,"Effort"
"2762","Black Rockfish","Both",0.9,10,0.428,"Effort"
"2763","Black Rockfish","Both",0.9,11,0.4368,"Effort"
"2764","Black Rockfish","Both",0.9,12,0.4376,"Effort"
"2765","Black Rockfish","Both",0.9,13,0.431,"Effort"
"2766","Black Rockfish","Both",0.9,14,0.4314,"Effort"
"2767","Black Rockfish","Both",0.9,15,0.4346,"Effort"
"2768","Black Rockfish","Both",0.9,16,0.4392,"Effort"
"2769","Black Rockfish","Both",0.9,17,0.435,"Effort"
"2770","Black Rockfish","Both",0.9,18,0.4394,"Effort"
"2771","Black Rockfish","Both",0.9,19,0.4406,"Effort"
"2772","Black Rockfish","Both",0.9,20,0.4426,"Effort"
"2773","Lingcod","Sampling",0.6,0,0,"Effort"
"2774","Lingcod","Sampling",0.6,1,0.098,"Effort"
"2775","Lingcod","Sampling",0.6,2,0.1786,"Effort"
"2776","Lingcod","Sampling",0.6,3,0.1596,"Effort"
"2777","Lingcod","Sampling",0.6,4,0.2352,"Effort"
"2778","Lingcod","Sampling",0.6,5,0.2284,"Effort"
"2779","Lingcod","Sampling",0.6,6,0.2474,"Effort"
"2780","Lingcod","Sampling",0.6,7,0.2478,"Effort"
"2781","Lingcod","Sampling",0.6,8,0.2632,"Effort"
"2782","Lingcod","Sampling",0.6,9,0.2736,"Effort"
"2783","Lingcod","Sampling",0.6,10,0.2822,"Effort"
"2784","Lingcod","Sampling",0.6,11,0.2936,"Effort"
"2785","Lingcod","Sampling",0.6,12,0.2976,"Effort"
"2786","Lingcod","Sampling",0.6,13,0.3094,"Effort"
"2787","Lingcod","Sampling",0.6,14,0.3104,"Effort"
"2788","Lingcod","Sampling",0.6,15,0.321,"Effort"
"2789","Lingcod","Sampling",0.6,16,0.3244,"Effort"
"2790","Lingcod","Sampling",0.6,17,0.3294,"Effort"
"2791","Lingcod","Sampling",0.6,18,0.3324,"Effort"
"2792","Lingcod","Sampling",0.6,19,0.3412,"Effort"
"2793","Lingcod","Sampling",0.6,20,0.3504,"Effort"
"2794","Lingcod","Sampling",0.7,0,0,"Effort"
"2795","Lingcod","Sampling",0.7,1,0.1414,"Effort"
"2796","Lingcod","Sampling",0.7,2,0.223,"Effort"
"2797","Lingcod","Sampling",0.7,3,0.2086,"Effort"
"2798","Lingcod","Sampling",0.7,4,0.2834,"Effort"
"2799","Lingcod","Sampling",0.7,5,0.2836,"Effort"
"2800","Lingcod","Sampling",0.7,6,0.3042,"Effort"
"2801","Lingcod","Sampling",0.7,7,0.3032,"Effort"
"2802","Lingcod","Sampling",0.7,8,0.3216,"Effort"
"2803","Lingcod","Sampling",0.7,9,0.3324,"Effort"
"2804","Lingcod","Sampling",0.7,10,0.3456,"Effort"
"2805","Lingcod","Sampling",0.7,11,0.3534,"Effort"
"2806","Lingcod","Sampling",0.7,12,0.355,"Effort"
"2807","Lingcod","Sampling",0.7,13,0.3668,"Effort"
"2808","Lingcod","Sampling",0.7,14,0.3746,"Effort"
"2809","Lingcod","Sampling",0.7,15,0.3804,"Effort"
"2810","Lingcod","Sampling",0.7,16,0.381,"Effort"
"2811","Lingcod","Sampling",0.7,17,0.386,"Effort"
"2812","Lingcod","Sampling",0.7,18,0.3856,"Effort"
"2813","Lingcod","Sampling",0.7,19,0.3968,"Effort"
"2814","Lingcod","Sampling",0.7,20,0.3934,"Effort"
"2815","Lingcod","Sampling",0.8,0,0,"Effort"
"2816","Lingcod","Sampling",0.8,1,0.173,"Effort"
"2817","Lingcod","Sampling",0.8,2,0.2744,"Effort"
"2818","Lingcod","Sampling",0.8,3,0.2568,"Effort"
"2819","Lingcod","Sampling",0.8,4,0.3382,"Effort"
"2820","Lingcod","Sampling",0.8,5,0.3354,"Effort"
"2821","Lingcod","Sampling",0.8,6,0.3586,"Effort"
"2822","Lingcod","Sampling",0.8,7,0.349,"Effort"
"2823","Lingcod","Sampling",0.8,8,0.3732,"Effort"
"2824","Lingcod","Sampling",0.8,9,0.3836,"Effort"
"2825","Lingcod","Sampling",0.8,10,0.3926,"Effort"
"2826","Lingcod","Sampling",0.8,11,0.4028,"Effort"
"2827","Lingcod","Sampling",0.8,12,0.4074,"Effort"
"2828","Lingcod","Sampling",0.8,13,0.4146,"Effort"
"2829","Lingcod","Sampling",0.8,14,0.4162,"Effort"
"2830","Lingcod","Sampling",0.8,15,0.419,"Effort"
"2831","Lingcod","Sampling",0.8,16,0.426,"Effort"
"2832","Lingcod","Sampling",0.8,17,0.4266,"Effort"
"2833","Lingcod","Sampling",0.8,18,0.425,"Effort"
"2834","Lingcod","Sampling",0.8,19,0.4248,"Effort"
"2835","Lingcod","Sampling",0.8,20,0.4304,"Effort"
"2836","Lingcod","Sampling",0.9,0,0,"Effort"
"2837","Lingcod","Sampling",0.9,1,0.2148,"Effort"
"2838","Lingcod","Sampling",0.9,2,0.3264,"Effort"
"2839","Lingcod","Sampling",0.9,3,0.3154,"Effort"
"2840","Lingcod","Sampling",0.9,4,0.3846,"Effort"
"2841","Lingcod","Sampling",0.9,5,0.382,"Effort"
"2842","Lingcod","Sampling",0.9,6,0.4028,"Effort"
"2843","Lingcod","Sampling",0.9,7,0.4016,"Effort"
"2844","Lingcod","Sampling",0.9,8,0.4326,"Effort"
"2845","Lingcod","Sampling",0.9,9,0.4374,"Effort"
"2846","Lingcod","Sampling",0.9,10,0.4368,"Effort"
"2847","Lingcod","Sampling",0.9,11,0.4372,"Effort"
"2848","Lingcod","Sampling",0.9,12,0.4434,"Effort"
"2849","Lingcod","Sampling",0.9,13,0.4516,"Effort"
"2850","Lingcod","Sampling",0.9,14,0.46,"Effort"
"2851","Lingcod","Sampling",0.9,15,0.466,"Effort"
"2852","Lingcod","Sampling",0.9,16,0.4656,"Effort"
"2853","Lingcod","Sampling",0.9,17,0.4648,"Effort"
"2854","Lingcod","Sampling",0.9,18,0.4642,"Effort"
"2855","Lingcod","Sampling",0.9,19,0.4664,"Effort"
"2856","Lingcod","Sampling",0.9,20,0.464,"Effort"
"2857","Lingcod","Recruitment",0.6,0,0.1172,"Effort"
"2858","Lingcod","Recruitment",0.6,1,0.088,"Effort"
"2859","Lingcod","Recruitment",0.6,2,0.1616,"Effort"
"2860","Lingcod","Recruitment",0.6,3,0.1598,"Effort"
"2861","Lingcod","Recruitment",0.6,4,0.165,"Effort"
"2862","Lingcod","Recruitment",0.6,5,0.1768,"Effort"
"2863","Lingcod","Recruitment",0.6,6,0.186,"Effort"
"2864","Lingcod","Recruitment",0.6,7,0.1986,"Effort"
"2865","Lingcod","Recruitment",0.6,8,0.1994,"Effort"
"2866","Lingcod","Recruitment",0.6,9,0.2192,"Effort"
"2867","Lingcod","Recruitment",0.6,10,0.2378,"Effort"
"2868","Lingcod","Recruitment",0.6,11,0.2618,"Effort"
"2869","Lingcod","Recruitment",0.6,12,0.2766,"Effort"
"2870","Lingcod","Recruitment",0.6,13,0.2992,"Effort"
"2871","Lingcod","Recruitment",0.6,14,0.3232,"Effort"
"2872","Lingcod","Recruitment",0.6,15,0.3464,"Effort"
"2873","Lingcod","Recruitment",0.6,16,0.3676,"Effort"
"2874","Lingcod","Recruitment",0.6,17,0.3808,"Effort"
"2875","Lingcod","Recruitment",0.6,18,0.3928,"Effort"
"2876","Lingcod","Recruitment",0.6,19,0.4112,"Effort"
"2877","Lingcod","Recruitment",0.6,20,0.4196,"Effort"
"2878","Lingcod","Recruitment",0.7,0,0.1202,"Effort"
"2879","Lingcod","Recruitment",0.7,1,0.105,"Effort"
"2880","Lingcod","Recruitment",0.7,2,0.1768,"Effort"
"2881","Lingcod","Recruitment",0.7,3,0.1768,"Effort"
"2882","Lingcod","Recruitment",0.7,4,0.1942,"Effort"
"2883","Lingcod","Recruitment",0.7,5,0.2136,"Effort"
"2884","Lingcod","Recruitment",0.7,6,0.228,"Effort"
"2885","Lingcod","Recruitment",0.7,7,0.2412,"Effort"
"2886","Lingcod","Recruitment",0.7,8,0.2524,"Effort"
"2887","Lingcod","Recruitment",0.7,9,0.2736,"Effort"
"2888","Lingcod","Recruitment",0.7,10,0.2938,"Effort"
"2889","Lingcod","Recruitment",0.7,11,0.313,"Effort"
"2890","Lingcod","Recruitment",0.7,12,0.3264,"Effort"
"2891","Lingcod","Recruitment",0.7,13,0.342,"Effort"
"2892","Lingcod","Recruitment",0.7,14,0.3546,"Effort"
"2893","Lingcod","Recruitment",0.7,15,0.3726,"Effort"
"2894","Lingcod","Recruitment",0.7,16,0.3846,"Effort"
"2895","Lingcod","Recruitment",0.7,17,0.3962,"Effort"
"2896","Lingcod","Recruitment",0.7,18,0.4082,"Effort"
"2897","Lingcod","Recruitment",0.7,19,0.4182,"Effort"
"2898","Lingcod","Recruitment",0.7,20,0.4252,"Effort"
"2899","Lingcod","Recruitment",0.8,0,0.121,"Effort"
"2900","Lingcod","Recruitment",0.8,1,0.1754,"Effort"
"2901","Lingcod","Recruitment",0.8,2,0.251,"Effort"
"2902","Lingcod","Recruitment",0.8,3,0.2648,"Effort"
"2903","Lingcod","Recruitment",0.8,4,0.2842,"Effort"
"2904","Lingcod","Recruitment",0.8,5,0.2968,"Effort"
"2905","Lingcod","Recruitment",0.8,6,0.3088,"Effort"
"2906","Lingcod","Recruitment",0.8,7,0.325,"Effort"
"2907","Lingcod","Recruitment",0.8,8,0.3322,"Effort"
"2908","Lingcod","Recruitment",0.8,9,0.3436,"Effort"
"2909","Lingcod","Recruitment",0.8,10,0.3602,"Effort"
"2910","Lingcod","Recruitment",0.8,11,0.3752,"Effort"
"2911","Lingcod","Recruitment",0.8,12,0.3852,"Effort"
"2912","Lingcod","Recruitment",0.8,13,0.3978,"Effort"
"2913","Lingcod","Recruitment",0.8,14,0.4118,"Effort"
"2914","Lingcod","Recruitment",0.8,15,0.4192,"Effort"
"2915","Lingcod","Recruitment",0.8,16,0.4288,"Effort"
"2916","Lingcod","Recruitment",0.8,17,0.4342,"Effort"
"2917","Lingcod","Recruitment",0.8,18,0.4308,"Effort"
"2918","Lingcod","Recruitment",0.8,19,0.4398,"Effort"
"2919","Lingcod","Recruitment",0.8,20,0.4454,"Effort"
"2920","Lingcod","Recruitment",0.9,0,0.117,"Effort"
"2921","Lingcod","Recruitment",0.9,1,0.2432,"Effort"
"2922","Lingcod","Recruitment",0.9,2,0.337,"Effort"
"2923","Lingcod","Recruitment",0.9,3,0.3542,"Effort"
"2924","Lingcod","Recruitment",0.9,4,0.377,"Effort"
"2925","Lingcod","Recruitment",0.9,5,0.393,"Effort"
"2926","Lingcod","Recruitment",0.9,6,0.4014,"Effort"
"2927","Lingcod","Recruitment",0.9,7,0.4062,"Effort"
"2928","Lingcod","Recruitment",0.9,8,0.4144,"Effort"
"2929","Lingcod","Recruitment",0.9,9,0.4208,"Effort"
"2930","Lingcod","Recruitment",0.9,10,0.4284,"Effort"
"2931","Lingcod","Recruitment",0.9,11,0.425,"Effort"
"2932","Lingcod","Recruitment",0.9,12,0.4316,"Effort"
"2933","Lingcod","Recruitment",0.9,13,0.4424,"Effort"
"2934","Lingcod","Recruitment",0.9,14,0.449,"Effort"
"2935","Lingcod","Recruitment",0.9,15,0.4564,"Effort"
"2936","Lingcod","Recruitment",0.9,16,0.463,"Effort"
"2937","Lingcod","Recruitment",0.9,17,0.4682,"Effort"
"2938","Lingcod","Recruitment",0.9,18,0.464,"Effort"
"2939","Lingcod","Recruitment",0.9,19,0.4612,"Effort"
"2940","Lingcod","Recruitment",0.9,20,0.4652,"Effort"
"2941","Lingcod","Both",0.6,0,0.1174,"Effort"
"2942","Lingcod","Both",0.6,1,0.1968,"Effort"
"2943","Lingcod","Both",0.6,2,0.2518,"Effort"
"2944","Lingcod","Both",0.6,3,0.2452,"Effort"
"2945","Lingcod","Both",0.6,4,0.2484,"Effort"
"2946","Lingcod","Both",0.6,5,0.2536,"Effort"
"2947","Lingcod","Both",0.6,6,0.2664,"Effort"
"2948","Lingcod","Both",0.6,7,0.2808,"Effort"
"2949","Lingcod","Both",0.6,8,0.282,"Effort"
"2950","Lingcod","Both",0.6,9,0.29,"Effort"
"2951","Lingcod","Both",0.6,10,0.2942,"Effort"
"2952","Lingcod","Both",0.6,11,0.3026,"Effort"
"2953","Lingcod","Both",0.6,12,0.3062,"Effort"
"2954","Lingcod","Both",0.6,13,0.3194,"Effort"
"2955","Lingcod","Both",0.6,14,0.3256,"Effort"
"2956","Lingcod","Both",0.6,15,0.3336,"Effort"
"2957","Lingcod","Both",0.6,16,0.3382,"Effort"
"2958","Lingcod","Both",0.6,17,0.351,"Effort"
"2959","Lingcod","Both",0.6,18,0.3544,"Effort"
"2960","Lingcod","Both",0.6,19,0.3548,"Effort"
"2961","Lingcod","Both",0.6,20,0.358,"Effort"
"2962","Lingcod","Both",0.7,0,0.119,"Effort"
"2963","Lingcod","Both",0.7,1,0.2426,"Effort"
"2964","Lingcod","Both",0.7,2,0.3128,"Effort"
"2965","Lingcod","Both",0.7,3,0.3094,"Effort"
"2966","Lingcod","Both",0.7,4,0.326,"Effort"
"2967","Lingcod","Both",0.7,5,0.3286,"Effort"
"2968","Lingcod","Both",0.7,6,0.3374,"Effort"
"2969","Lingcod","Both",0.7,7,0.3366,"Effort"
"2970","Lingcod","Both",0.7,8,0.3402,"Effort"
"2971","Lingcod","Both",0.7,9,0.3474,"Effort"
"2972","Lingcod","Both",0.7,10,0.3552,"Effort"
"2973","Lingcod","Both",0.7,11,0.3638,"Effort"
"2974","Lingcod","Both",0.7,12,0.372,"Effort"
"2975","Lingcod","Both",0.7,13,0.3704,"Effort"
"2976","Lingcod","Both",0.7,14,0.377,"Effort"
"2977","Lingcod","Both",0.7,15,0.3788,"Effort"
"2978","Lingcod","Both",0.7,16,0.3782,"Effort"
"2979","Lingcod","Both",0.7,17,0.3804,"Effort"
"2980","Lingcod","Both",0.7,18,0.39,"Effort"
"2981","Lingcod","Both",0.7,19,0.3958,"Effort"
"2982","Lingcod","Both",0.7,20,0.398,"Effort"
"2983","Lingcod","Both",0.8,0,0.1148,"Effort"
"2984","Lingcod","Both",0.8,1,0.2872,"Effort"
"2985","Lingcod","Both",0.8,2,0.3532,"Effort"
"2986","Lingcod","Both",0.8,3,0.3556,"Effort"
"2987","Lingcod","Both",0.8,4,0.3738,"Effort"
"2988","Lingcod","Both",0.8,5,0.371,"Effort"
"2989","Lingcod","Both",0.8,6,0.3774,"Effort"
"2990","Lingcod","Both",0.8,7,0.3834,"Effort"
"2991","Lingcod","Both",0.8,8,0.388,"Effort"
"2992","Lingcod","Both",0.8,9,0.3918,"Effort"
