"","Species","Scenario","FDR","Year","Value","Metric"
"2561","Black Rockfish","Sampling",0.7,19,0.342,"Effort"
"2562","Black Rockfish","Sampling",0.7,20,0.3474,"Effort"
"2563","Black Rockfish","Sampling",0.8,0,0,"Effort"
"2564","Black Rockfish","Sampling",0.8,1,0.1834,"Effort"
"2565","Black Rockfish","Sampling",0.8,2,0.2198,"Effort"
"2566","Black Rockfish","Sampling",0.8,3,0.2954,"Effort"
"2567","Black Rockfish","Sampling",0.8,4,0.2804,"Effort"
"2568","Black Rockfish","Sampling",0.8,5,0.3104,"Effort"
"2569","Black Rockfish","Sampling",0.8,6,0.3038,"Effort"
"2570","Black Rockfish","Sampling",0.8,7,0.3302,"Effort"
"2571","Black Rockfish","Sampling",0.8,8,0.3366,"Effort"
"2572","Black Rockfish","Sampling",0.8,9,0.3394,"Effort"
"2573","Black Rockfish","Sampling",0.8,10,0.3476,"Effort"
"2574","Black Rockfish","Sampling",0.8,11,0.358,"Effort"
"2575","Black Rockfish","Sampling",0.8,12,0.3614,"Effort"
"2576","Black Rockfish","Sampling",0.8,13,0.3672,"Effort"
"2577","Black Rockfish","Sampling",0.8,14,0.373,"Effort"
"2578","Black Rockfish","Sampling",0.8,15,0.3758,"Effort"
"2579","Black Rockfish","Sampling",0.8,16,0.383,"Effort"
"2580","Black Rockfish","Sampling",0.8,17,0.3858,"Effort"
"2581","Black Rockfish","Sampling",0.8,18,0.3864,"Effort"
"2582","Black Rockfish","Sampling",0.8,19,0.3946,"Effort"
"2583","Black Rockfish","Sampling",0.8,20,0.394,"Effort"
"2584","Black Rockfish","Sampling",0.9,0,0,"Effort"
"2585","Black Rockfish","Sampling",0.9,1,0.2128,"Effort"
"2586","Black Rockfish","Sampling",0.9,2,0.2802,"Effort"
"2587","Black Rockfish","Sampling",0.9,3,0.3674,"Effort"
"2588","Black Rockfish","Sampling",0.9,4,0.3528,"Effort"
"2589","Black Rockfish","Sampling",0.9,5,0.3918,"Effort"
"2590","Black Rockfish","Sampling",0.9,6,0.3898,"Effort"
"2591","Black Rockfish","Sampling",0.9,7,0.404,"Effort"
"2592","Black Rockfish","Sampling",0.9,8,0.418,"Effort"
"2593","Black Rockfish","Sampling",0.9,9,0.4232,"Effort"
"2594","Black Rockfish","Sampling",0.9,10,0.4278,"Effort"
"2595","Black Rockfish","Sampling",0.9,11,0.4372,"Effort"
"2596","Black Rockfish","Sampling",0.9,12,0.437,"Effort"
"2597","Black Rockfish","Sampling",0.9,13,0.4426,"Effort"
"2598","Black Rockfish","Sampling",0.9,14,0.4428,"Effort"
"2599","Black Rockfish","Sampling",0.9,15,0.4466,"Effort"
"2600","Black Rockfish","Sampling",0.9,16,0.452,"Effort"
"2601","Black Rockfish","Sampling",0.9,17,0.4542,"Effort"
"2602","Black Rockfish","Sampling",0.9,18,0.4542,"Effort"
"2603","Black Rockfish","Sampling",0.9,19,0.451,"Effort"
"2604","Black Rockfish","Sampling",0.9,20,0.4574,"Effort"
"2605","Black Rockfish","Recruitment",0.6,0,0.1216,"Effort"
"2606","Black Rockfish","Recruitment",0.6,1,0.0768,"Effort"
"2607","Black Rockfish","Recruitment",0.6,2,0.1528,"Effort"
"2608","Black Rockfish","Recruitment",0.6,3,0.1504,"Effort"
"2609","Black Rockfish","Recruitment",0.6,4,0.1576,"Effort"
"2610","Black Rockfish","Recruitment",0.6,5,0.166,"Effort"
"2611","Black Rockfish","Recruitment",0.6,6,0.1648,"Effort"
"2612","Black Rockfish","Recruitment",0.6,7,0.1688,"Effort"
"2613","Black Rockfish","Recruitment",0.6,8,0.1466,"Effort"
"2614","Black Rockfish","Recruitment",0.6,9,0.1498,"Effort"
"2615","Black Rockfish","Recruitment",0.6,10,0.1492,"Effort"
"2616","Black Rockfish","Recruitment",0.6,11,0.156,"Effort"
"2617","Black Rockfish","Recruitment",0.6,12,0.1624,"Effort"
"2618","Black Rockfish","Recruitment",0.6,13,0.1678,"Effort"
"2619","Black Rockfish","Recruitment",0.6,14,0.1694,"Effort"
"2620","Black Rockfish","Recruitment",0.6,15,0.1636,"Effort"
"2621","Black Rockfish","Recruitment",0.6,16,0.1742,"Effort"
"2622","Black Rockfish","Recruitment",0.6,17,0.1866,"Effort"
"2623","Black Rockfish","Recruitment",0.6,18,0.2026,"Effort"
"2624","Black Rockfish","Recruitment",0.6,19,0.2266,"Effort"
"2625","Black Rockfish","Recruitment",0.6,20,0.2552,"Effort"
"2626","Black Rockfish","Recruitment",0.7,0,0.1248,"Effort"
"2627","Black Rockfish","Recruitment",0.7,1,0.0802,"Effort"
"2628","Black Rockfish","Recruitment",0.7,2,0.1612,"Effort"
"2629","Black Rockfish","Recruitment",0.7,3,0.1584,"Effort"
"2630","Black Rockfish","Recruitment",0.7,4,0.1628,"Effort"
"2631","Black Rockfish","Recruitment",0.7,5,0.1718,"Effort"
"2632","Black Rockfish","Recruitment",0.7,6,0.1714,"Effort"
"2633","Black Rockfish","Recruitment",0.7,7,0.169,"Effort"
"2634","Black Rockfish","Recruitment",0.7,8,0.157,"Effort"
"2635","Black Rockfish","Recruitment",0.7,9,0.1688,"Effort"
"2636","Black Rockfish","Recruitment",0.7,10,0.1742,"Effort"
"2637","Black Rockfish","Recruitment",0.7,11,0.1868,"Effort"
"2638","Black Rockfish","Recruitment",0.7,12,0.2,"Effort"
"2639","Black Rockfish","Recruitment",0.7,13,0.2094,"Effort"
"2640","Black Rockfish","Recruitment",0.7,14,0.2238,"Effort"
"2641","Black Rockfish","Recruitment",0.7,15,0.2412,"Effort"
"2642","Black Rockfish","Recruitment",0.7,16,0.2538,"Effort"
"2643","Black Rockfish","Recruitment",0.7,17,0.275,"Effort"
"2644","Black Rockfish","Recruitment",0.7,18,0.3024,"Effort"
"2645","Black Rockfish","Recruitment",0.7,19,0.3184,"Effort"
"2646","Black Rockfish","Recruitment",0.7,20,0.3462,"Effort"
"2647","Black Rockfish","Recruitment",0.8,0,0.1246,"Effort"
"2648","Black Rockfish","Recruitment",0.8,1,0.104,"Effort"
"2649","Black Rockfish","Recruitment",0.8,2,0.1882,"Effort"
"2650","Black Rockfish","Recruitment",0.8,3,0.1906,"Effort"
"2651","Black Rockfish","Recruitment",0.8,4,0.2026,"Effort"
"2652","Black Rockfish","Recruitment",0.8,5,0.2146,"Effort"
"2653","Black Rockfish","Recruitment",0.8,6,0.2178,"Effort"
"2654","Black Rockfish","Recruitment",0.8,7,0.2262,"Effort"
"2655","Black Rockfish","Recruitment",0.8,8,0.2314,"Effort"
"2656","Black Rockfish","Recruitment",0.8,9,0.2418,"Effort"
"2657","Black Rockfish","Recruitment",0.8,10,0.2538,"Effort"
"2658","Black Rockfish","Recruitment",0.8,11,0.2638,"Effort"
"2659","Black Rockfish","Recruitment",0.8,12,0.2796,"Effort"
"2660","Black Rockfish","Recruitment",0.8,13,0.2922,"Effort"
"2661","Black Rockfish","Recruitment",0.8,14,0.3056,"Effort"
"2662","Black Rockfish","Recruitment",0.8,15,0.3178,"Effort"
"2663","Black Rockfish","Recruitment",0.8,16,0.3314,"Effort"
"2664","Black Rockfish","Recruitment",0.8,17,0.3388,"Effort"
"2665","Black Rockfish","Recruitment",0.8,18,0.355,"Effort"
"2666","Black Rockfish","Recruitment",0.8,19,0.3724,"Effort"
"2667","Black Rockfish","Recruitment",0.8,20,0.3838,"Effort"
"2668","Black Rockfish","Recruitment",0.9,0,0.1256,"Effort"
"2669","Black Rockfish","Recruitment",0.9,1,0.2084,"Effort"
"2670","Black Rockfish","Recruitment",0.9,2,0.2832,"Effort"
"2671","Black Rockfish","Recruitment",0.9,3,0.2972,"Effort"
"2672","Black Rockfish","Recruitment",0.9,4,0.3128,"Effort"
"2673","Black Rockfish","Recruitment",0.9,5,0.3242,"Effort"
"2674","Black Rockfish","Recruitment",0.9,6,0.3294,"Effort"
"2675","Black Rockfish","Recruitment",0.9,7,0.3396,"Effort"
"2676","Black Rockfish","Recruitment",0.9,8,0.348,"Effort"
"2677","Black Rockfish","Recruitment",0.9,9,0.355,"Effort"
"2678","Black Rockfish","Recruitment",0.9,10,0.3638,"Effort"
"2679","Black Rockfish","Recruitment",0.9,11,0.3728,"Effort"
"2680","Black Rockfish","Recruitment",0.9,12,0.3848,"Effort"
"2681","Black Rockfish","Recruitment",0.9,13,0.3914,"Effort"
"2682","Black Rockfish","Recruitment",0.9,14,0.3992,"Effort"
"2683","Black Rockfish","Recruitment",0.9,15,0.4028,"Effort"
"2684","Black Rockfish","Recruitment",0.9,16,0.41,"Effort"
"2685","Black Rockfish","Recruitment",0.9,17,0.413,"Effort"
"2686","Black Rockfish","Recruitment",0.9,18,0.4164,"Effort"
"2687","Black Rockfish","Recruitment",0.9,19,0.4244,"Effort"
"2688","Black Rockfish","Recruitment",0.9,20,0.4334,"Effort"
"2689","Black Rockfish","Both",0.6,0,0.1298,"Effort"
"2690","Black Rockfish","Both",0.6,1,0.1946,"Effort"
"2691","Black Rockfish","Both",0.6,2,0.2488,"Effort"
"2692","Black Rockfish","Both",0.6,3,0.231,"Effort"
"2693","Black Rockfish","Both",0.6,4,0.2326,"Effort"
"2694","Black Rockfish","Both",0.6,5,0.2218,"Effort"
"2695","Black Rockfish","Both",0.6,6,0.2356,"Effort"
"2696","Black Rockfish","Both",0.6,7,0.2338,"Effort"
"2697","Black Rockfish","Both",0.6,8,0.231,"Effort"
"2698","Black Rockfish","Both",0.6,9,0.2378,"Effort"
"2699","Black Rockfish","Both",0.6,10,0.2376,"Effort"
"2700","Black Rockfish","Both",0.6,11,0.2496,"Effort"
"2701","Black Rockfish","Both",0.6,12,0.2472,"Effort"
"2702","Black Rockfish","Both",0.6,13,0.2534,"Effort"
"2703","Black Rockfish","Both",0.6,14,0.2508,"Effort"
"2704","Black Rockfish","Both",0.6,15,0.2604,"Effort"
"2705","Black Rockfish","Both",0.6,16,0.2662,"Effort"
"2706","Black Rockfish","Both",0.6,17,0.2714,"Effort"
"2707","Black Rockfish","Both",0.6,18,0.2792,"Effort"
"2708","Black Rockfish","Both",0.6,19,0.2806,"Effort"
"2709","Black Rockfish","Both",0.6,20,0.287,"Effort"
"2710","Black Rockfish","Both",0.7,0,0.1164,"Effort"
"2711","Black Rockfish","Both",0.7,1,0.224,"Effort"
"2712","Black Rockfish","Both",0.7,2,0.2976,"Effort"
"2713","Black Rockfish","Both",0.7,3,0.288,"Effort"
"2714","Black Rockfish","Both",0.7,4,0.2874,"Effort"
"2715","Black Rockfish","Both",0.7,5,0.287,"Effort"
"2716","Black Rockfish","Both",0.7,6,0.2864,"Effort"
"2717","Black Rockfish","Both",0.7,7,0.2866,"Effort"
"2718","Black Rockfish","Both",0.7,8,0.2888,"Effort"
"2719","Black Rockfish","Both",0.7,9,0.2938,"Effort"
"2720","Black Rockfish","Both",0.7,10,0.2988,"Effort"
"2721","Black Rockfish","Both",0.7,11,0.3074,"Effort"
"2722","Black Rockfish","Both",0.7,12,0.311,"Effort"
"2723","Black Rockfish","Both",0.7,13,0.3128,"Effort"
"2724","Black Rockfish","Both",0.7,14,0.3218,"Effort"
"2725","Black Rockfish","Both",0.7,15,0.3298,"Effort"
"2726","Black Rockfish","Both",0.7,16,0.3324,"Effort"
"2727","Black Rockfish","Both",0.7,17,0.3408,"Effort"
"2728","Black Rockfish","Both",0.7,18,0.3466,"Effort"
"2729","Black Rockfish","Both",0.7,19,0.3498,"Effort"
"2730","Black Rockfish","Both",0.7,20,0.355,"Effort"
"2731","Black Rockfish","Both",0.8,0,0.13,"Effort"
"2732","Black Rockfish","Both",0.8,1,0.2748,"Effort"
"2733","Black Rockfish","Both",0.8,2,0.346,"Effort"
"2734","Black Rockfish","Both",0.8,3,0.3342,"Effort"
"2735","Black Rockfish","Both",0.8,4,0.3382,"Effort"
"2736","Black Rockfish","Both",0.8,5,0.3362,"Effort"
"2737","Black Rockfish","Both",0.8,6,0.3418,"Effort"
"2738","Black Rockfish","Both",0.8,7,0.3478,"Effort"
"2739","Black Rockfish","Both",0.8,8,0.3558,"Effort"
"2740","Black Rockfish","Both",0.8,9,0.3514,"Effort"
"2741","Black Rockfish","Both",0.8,10,0.3608,"Effort"
"2742","Black Rockfish","Both",0.8,11,0.3632,"Effort"
"2743","Black Rockfish","Both",0.8,12,0.3702,"Effort"
"2744","Black Rockfish","Both",0.8,13,0.3776,"Effort"
"2745","Black Rockfish","Both",0.8,14,0.378,"Effort"
"2746","Black Rockfish","Both",0.8,15,0.3874,"Effort"
"2747","Black Rockfish","Both",0.8,16,0.3864,"Effort"
"2748","Black Rockfish","Both",0.8,17,0.387,"Effort"
"2749","Black Rockfish","Both",0.8,18,0.3898,"Effort"
"2750","Black Rockfish","Both",0.8,19,0.392,"Effort"
"2751","Black Rockfish","Both",0.8,20,0.3902,"Effort"
"2752","Black Rockfish","Both",0.9,0,0.1204,"Effort"
"2753","Black Rockfish","Both",0.9,1,0.3142,"Effort"
"2754","Black Rockfish","Both",0.9,2,0.3954,"Effort"
"2755","Black Rockfish","Both",0.9,3,0.4014,"Effort"
"2756","Black Rockfish","Both",0.9,4,0.4066,"Effort"
"2757","Black Rockfish","Both",0.9,5,0.4112,"Effort"
"2758","Black Rockfish","Both",0.9,6,0.4152,"Effort"
"2759","Black Rockfish","Both",0.9,7,0.4136,"Effort"
"2760","Black Rockfish","Both",0.9,8,0.4214,"Effort"
"2761","Black Rockfish","Both",0.9,9,0.4212,"Effort"
"2762","Black Rockfish","Both",0.9,10,0.428,"Effort"
"2763","Black Rockfish","Both",0.9,11,0.4294,"Effort"
"2764","Black Rockfish","Both",0.9,12,0.4294,"Effort"
"2765","Black Rockfish","Both",0.9,13,0.4272,"Effort"
"2766","Black Rockfish","Both",0.9,14,0.4306,"Effort"
"2767","Black Rockfish","Both",0.9,15,0.4302,"Effort"
"2768","Black Rockfish","Both",0.9,16,0.44,"Effort"
"2769","Black Rockfish","Both",0.9,17,0.443,"Effort"
"2770","Black Rockfish","Both",0.9,18,0.4416,"Effort"
"2771","Black Rockfish","Both",0.9,19,0.4482,"Effort"
"2772","Black Rockfish","Both",0.9,20,0.4458,"Effort"
"2773","Lingcod","Sampling",0.6,0,0,"Effort"
"2774","Lingcod","Sampling",0.6,1,0.1076,"Effort"
"2775","Lingcod","Sampling",0.6,2,0.1858,"Effort"
"2776","Lingcod","Sampling",0.6,3,0.163,"Effort"
"2777","Lingcod","Sampling",0.6,4,0.2134,"Effort"
"2778","Lingcod","Sampling",0.6,5,0.222,"Effort"
"2779","Lingcod","Sampling",0.6,6,0.2326,"Effort"
"2780","Lingcod","Sampling",0.6,7,0.2504,"Effort"
"2781","Lingcod","Sampling",0.6,8,0.2612,"Effort"
"2782","Lingcod","Sampling",0.6,9,0.279,"Effort"
"2783","Lingcod","Sampling",0.6,10,0.2874,"Effort"
"2784","Lingcod","Sampling",0.6,11,0.3078,"Effort"
"2785","Lingcod","Sampling",0.6,12,0.318,"Effort"
"2786","Lingcod","Sampling",0.6,13,0.3238,"Effort"
"2787","Lingcod","Sampling",0.6,14,0.3284,"Effort"
"2788","Lingcod","Sampling",0.6,15,0.3388,"Effort"
"2789","Lingcod","Sampling",0.6,16,0.3458,"Effort"
"2790","Lingcod","Sampling",0.6,17,0.3472,"Effort"
"2791","Lingcod","Sampling",0.6,18,0.3502,"Effort"
"2792","Lingcod","Sampling",0.6,19,0.357,"Effort"
"2793","Lingcod","Sampling",0.6,20,0.3614,"Effort"
"2794","Lingcod","Sampling",0.7,0,0,"Effort"
"2795","Lingcod","Sampling",0.7,1,0.1414,"Effort"
"2796","Lingcod","Sampling",0.7,2,0.2272,"Effort"
"2797","Lingcod","Sampling",0.7,3,0.205,"Effort"
"2798","Lingcod","Sampling",0.7,4,0.2694,"Effort"
"2799","Lingcod","Sampling",0.7,5,0.2884,"Effort"
"2800","Lingcod","Sampling",0.7,6,0.2934,"Effort"
"2801","Lingcod","Sampling",0.7,7,0.3088,"Effort"
"2802","Lingcod","Sampling",0.7,8,0.3272,"Effort"
"2803","Lingcod","Sampling",0.7,9,0.3396,"Effort"
"2804","Lingcod","Sampling",0.7,10,0.344,"Effort"
"2805","Lingcod","Sampling",0.7,11,0.354,"Effort"
"2806","Lingcod","Sampling",0.7,12,0.3522,"Effort"
"2807","Lingcod","Sampling",0.7,13,0.3624,"Effort"
"2808","Lingcod","Sampling",0.7,14,0.365,"Effort"
"2809","Lingcod","Sampling",0.7,15,0.3704,"Effort"
"2810","Lingcod","Sampling",0.7,16,0.373,"Effort"
"2811","Lingcod","Sampling",0.7,17,0.3774,"Effort"
"2812","Lingcod","Sampling",0.7,18,0.3812,"Effort"
"2813","Lingcod","Sampling",0.7,19,0.388,"Effort"
"2814","Lingcod","Sampling",0.7,20,0.3912,"Effort"
"2815","Lingcod","Sampling",0.8,0,0,"Effort"
"2816","Lingcod","Sampling",0.8,1,0.1812,"Effort"
"2817","Lingcod","Sampling",0.8,2,0.285,"Effort"
"2818","Lingcod","Sampling",0.8,3,0.2716,"Effort"
"2819","Lingcod","Sampling",0.8,4,0.3274,"Effort"
"2820","Lingcod","Sampling",0.8,5,0.3406,"Effort"
"2821","Lingcod","Sampling",0.8,6,0.3428,"Effort"
"2822","Lingcod","Sampling",0.8,7,0.356,"Effort"
"2823","Lingcod","Sampling",0.8,8,0.372,"Effort"
"2824","Lingcod","Sampling",0.8,9,0.3824,"Effort"
"2825","Lingcod","Sampling",0.8,10,0.3848,"Effort"
"2826","Lingcod","Sampling",0.8,11,0.3884,"Effort"
"2827","Lingcod","Sampling",0.8,12,0.3998,"Effort"
"2828","Lingcod","Sampling",0.8,13,0.4056,"Effort"
"2829","Lingcod","Sampling",0.8,14,0.4118,"Effort"
"2830","Lingcod","Sampling",0.8,15,0.4208,"Effort"
"2831","Lingcod","Sampling",0.8,16,0.4226,"Effort"
"2832","Lingcod","Sampling",0.8,17,0.429,"Effort"
"2833","Lingcod","Sampling",0.8,18,0.4306,"Effort"
"2834","Lingcod","Sampling",0.8,19,0.431,"Effort"
"2835","Lingcod","Sampling",0.8,20,0.434,"Effort"
"2836","Lingcod","Sampling",0.9,0,0,"Effort"
"2837","Lingcod","Sampling",0.9,1,0.2046,"Effort"
"2838","Lingcod","Sampling",0.9,2,0.3206,"Effort"
"2839","Lingcod","Sampling",0.9,3,0.3108,"Effort"
"2840","Lingcod","Sampling",0.9,4,0.3688,"Effort"
"2841","Lingcod","Sampling",0.9,5,0.3948,"Effort"
"2842","Lingcod","Sampling",0.9,6,0.4058,"Effort"
"2843","Lingcod","Sampling",0.9,7,0.4058,"Effort"
"2844","Lingcod","Sampling",0.9,8,0.4156,"Effort"
"2845","Lingcod","Sampling",0.9,9,0.4332,"Effort"
"2846","Lingcod","Sampling",0.9,10,0.434,"Effort"
"2847","Lingcod","Sampling",0.9,11,0.4406,"Effort"
"2848","Lingcod","Sampling",0.9,12,0.4482,"Effort"
"2849","Lingcod","Sampling",0.9,13,0.4474,"Effort"
"2850","Lingcod","Sampling",0.9,14,0.4446,"Effort"
"2851","Lingcod","Sampling",0.9,15,0.4482,"Effort"
"2852","Lingcod","Sampling",0.9,16,0.4528,"Effort"
"2853","Lingcod","Sampling",0.9,17,0.4578,"Effort"
"2854","Lingcod","Sampling",0.9,18,0.4578,"Effort"
"2855","Lingcod","Sampling",0.9,19,0.456,"Effort"
"2856","Lingcod","Sampling",0.9,20,0.4616,"Effort"
"2857","Lingcod","Recruitment",0.6,0,0.096,"Effort"
"2858","Lingcod","Recruitment",0.6,1,0.0626,"Effort"
"2859","Lingcod","Recruitment",0.6,2,0.1428,"Effort"
"2860","Lingcod","Recruitment",0.6,3,0.1498,"Effort"
"2861","Lingcod","Recruitment",0.6,4,0.1624,"Effort"
"2862","Lingcod","Recruitment",0.6,5,0.1776,"Effort"
"2863","Lingcod","Recruitment",0.6,6,0.185,"Effort"
"2864","Lingcod","Recruitment",0.6,7,0.1926,"Effort"
"2865","Lingcod","Recruitment",0.6,8,0.1872,"Effort"
"2866","Lingcod","Recruitment",0.6,9,0.2054,"Effort"
"2867","Lingcod","Recruitment",0.6,10,0.2152,"Effort"
"2868","Lingcod","Recruitment",0.6,11,0.2248,"Effort"
"2869","Lingcod","Recruitment",0.6,12,0.2392,"Effort"
"2870","Lingcod","Recruitment",0.6,13,0.2508,"Effort"
"2871","Lingcod","Recruitment",0.6,14,0.2656,"Effort"
"2872","Lingcod","Recruitment",0.6,15,0.2776,"Effort"
"2873","Lingcod","Recruitment",0.6,16,0.2994,"Effort"
"2874","Lingcod","Recruitment",0.6,17,0.3204,"Effort"
"2875","Lingcod","Recruitment",0.6,18,0.3412,"Effort"
"2876","Lingcod","Recruitment",0.6,19,0.3578,"Effort"
"2877","Lingcod","Recruitment",0.6,20,0.3776,"Effort"
"2878","Lingcod","Recruitment",0.7,0,0.0944,"Effort"
"2879","Lingcod","Recruitment",0.7,1,0.0818,"Effort"
"2880","Lingcod","Recruitment",0.7,2,0.1698,"Effort"
"2881","Lingcod","Recruitment",0.7,3,0.18,"Effort"
"2882","Lingcod","Recruitment",0.7,4,0.2068,"Effort"
"2883","Lingcod","Recruitment",0.7,5,0.219,"Effort"
"2884","Lingcod","Recruitment",0.7,6,0.2344,"Effort"
"2885","Lingcod","Recruitment",0.7,7,0.2398,"Effort"
"2886","Lingcod","Recruitment",0.7,8,0.2426,"Effort"
"2887","Lingcod","Recruitment",0.7,9,0.2636,"Effort"
"2888","Lingcod","Recruitment",0.7,10,0.2758,"Effort"
"2889","Lingcod","Recruitment",0.7,11,0.2914,"Effort"
"2890","Lingcod","Recruitment",0.7,12,0.3002,"Effort"
"2891","Lingcod","Recruitment",0.7,13,0.3142,"Effort"
"2892","Lingcod","Recruitment",0.7,14,0.3308,"Effort"
"2893","Lingcod","Recruitment",0.7,15,0.3372,"Effort"
"2894","Lingcod","Recruitment",0.7,16,0.356,"Effort"
"2895","Lingcod","Recruitment",0.7,17,0.3704,"Effort"
"2896","Lingcod","Recruitment",0.7,18,0.384,"Effort"
"2897","Lingcod","Recruitment",0.7,19,0.3968,"Effort"
"2898","Lingcod","Recruitment",0.7,20,0.4154,"Effort"
"2899","Lingcod","Recruitment",0.8,0,0.0928,"Effort"
"2900","Lingcod","Recruitment",0.8,1,0.129,"Effort"
"2901","Lingcod","Recruitment",0.8,2,0.2274,"Effort"
"2902","Lingcod","Recruitment",0.8,3,0.2474,"Effort"
"2903","Lingcod","Recruitment",0.8,4,0.2642,"Effort"
"2904","Lingcod","Recruitment",0.8,5,0.2872,"Effort"
"2905","Lingcod","Recruitment",0.8,6,0.2978,"Effort"
"2906","Lingcod","Recruitment",0.8,7,0.3152,"Effort"
"2907","Lingcod","Recruitment",0.8,8,0.326,"Effort"
"2908","Lingcod","Recruitment",0.8,9,0.3402,"Effort"
"2909","Lingcod","Recruitment",0.8,10,0.3512,"Effort"
"2910","Lingcod","Recruitment",0.8,11,0.363,"Effort"
"2911","Lingcod","Recruitment",0.8,12,0.3752,"Effort"
"2912","Lingcod","Recruitment",0.8,13,0.3816,"Effort"
"2913","Lingcod","Recruitment",0.8,14,0.3874,"Effort"
"2914","Lingcod","Recruitment",0.8,15,0.3996,"Effort"
"2915","Lingcod","Recruitment",0.8,16,0.4048,"Effort"
"2916","Lingcod","Recruitment",0.8,17,0.4106,"Effort"
"2917","Lingcod","Recruitment",0.8,18,0.4188,"Effort"
"2918","Lingcod","Recruitment",0.8,19,0.4234,"Effort"
"2919","Lingcod","Recruitment",0.8,20,0.4294,"Effort"
"2920","Lingcod","Recruitment",0.9,0,0.0956,"Effort"
"2921","Lingcod","Recruitment",0.9,1,0.2174,"Effort"
"2922","Lingcod","Recruitment",0.9,2,0.3122,"Effort"
"2923","Lingcod","Recruitment",0.9,3,0.3398,"Effort"
"2924","Lingcod","Recruitment",0.9,4,0.3668,"Effort"
"2925","Lingcod","Recruitment",0.9,5,0.3758,"Effort"
"2926","Lingcod","Recruitment",0.9,6,0.3842,"Effort"
"2927","Lingcod","Recruitment",0.9,7,0.3918,"Effort"
"2928","Lingcod","Recruitment",0.9,8,0.394,"Effort"
"2929","Lingcod","Recruitment",0.9,9,0.3942,"Effort"
"2930","Lingcod","Recruitment",0.9,10,0.406,"Effort"
"2931","Lingcod","Recruitment",0.9,11,0.412,"Effort"
"2932","Lingcod","Recruitment",0.9,12,0.4144,"Effort"
"2933","Lingcod","Recruitment",0.9,13,0.4206,"Effort"
"2934","Lingcod","Recruitment",0.9,14,0.4294,"Effort"
"2935","Lingcod","Recruitment",0.9,15,0.4358,"Effort"
"2936","Lingcod","Recruitment",0.9,16,0.4448,"Effort"
"2937","Lingcod","Recruitment",0.9,17,0.4512,"Effort"
"2938","Lingcod","Recruitment",0.9,18,0.458,"Effort"
"2939","Lingcod","Recruitment",0.9,19,0.4612,"Effort"
"2940","Lingcod","Recruitment",0.9,20,0.4676,"Effort"
"2941","Lingcod","Both",0.6,0,0.0862,"Effort"
"2942","Lingcod","Both",0.6,1,0.1778,"Effort"
"2943","Lingcod","Both",0.6,2,0.2656,"Effort"
"2944","Lingcod","Both",0.6,3,0.2446,"Effort"
"2945","Lingcod","Both",0.6,4,0.2584,"Effort"
"2946","Lingcod","Both",0.6,5,0.262,"Effort"
"2947","Lingcod","Both",0.6,6,0.2682,"Effort"
"2948","Lingcod","Both",0.6,7,0.2758,"Effort"
"2949","Lingcod","Both",0.6,8,0.2776,"Effort"
"2950","Lingcod","Both",0.6,9,0.2838,"Effort"
"2951","Lingcod","Both",0.6,10,0.2938,"Effort"
"2952","Lingcod","Both",0.6,11,0.298,"Effort"
"2953","Lingcod","Both",0.6,12,0.3056,"Effort"
"2954","Lingcod","Both",0.6,13,0.3142,"Effort"
"2955","Lingcod","Both",0.6,14,0.3166,"Effort"
"2956","Lingcod","Both",0.6,15,0.3248,"Effort"
"2957","Lingcod","Both",0.6,16,0.331,"Effort"
"2958","Lingcod","Both",0.6,17,0.3434,"Effort"
"2959","Lingcod","Both",0.6,18,0.3406,"Effort"
"2960","Lingcod","Both",0.6,19,0.3468,"Effort"
"2961","Lingcod","Both",0.6,20,0.3522,"Effort"
"2962","Lingcod","Both",0.7,0,0.0926,"Effort"
"2963","Lingcod","Both",0.7,1,0.2204,"Effort"
"2964","Lingcod","Both",0.7,2,0.3014,"Effort"
"2965","Lingcod","Both",0.7,3,0.2948,"Effort"
"2966","Lingcod","Both",0.7,4,0.309,"Effort"
"2967","Lingcod","Both",0.7,5,0.314,"Effort"
"2968","Lingcod","Both",0.7,6,0.322,"Effort"
"2969","Lingcod","Both",0.7,7,0.3314,"Effort"
"2970","Lingcod","Both",0.7,8,0.3364,"Effort"
"2971","Lingcod","Both",0.7,9,0.3448,"Effort"
"2972","Lingcod","Both",0.7,10,0.3492,"Effort"
"2973","Lingcod","Both",0.7,11,0.3612,"Effort"
"2974","Lingcod","Both",0.7,12,0.3674,"Effort"
"2975","Lingcod","Both",0.7,13,0.377,"Effort"
"2976","Lingcod","Both",0.7,14,0.386,"Effort"
"2977","Lingcod","Both",0.7,15,0.385,"Effort"
"2978","Lingcod","Both",0.7,16,0.3912,"Effort"
"2979","Lingcod","Both",0.7,17,0.3918,"Effort"
"2980","Lingcod","Both",0.7,18,0.3982,"Effort"
"2981","Lingcod","Both",0.7,19,0.3998,"Effort"
"2982","Lingcod","Both",0.7,20,0.4114,"Effort"
"2983","Lingcod","Both",0.8,0,0.0984,"Effort"
"2984","Lingcod","Both",0.8,1,0.2708,"Effort"
"2985","Lingcod","Both",0.8,2,0.3566,"Effort"
"2986","Lingcod","Both",0.8,3,0.3556,"Effort"
"2987","Lingcod","Both",0.8,4,0.3698,"Effort"
"2988","Lingcod","Both",0.8,5,0.3738,"Effort"
"2989","Lingcod","Both",0.8,6,0.383,"Effort"
